X,Y,OBJECTID,TERM_ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,EXSTARS_I,OWNER,OPERATOR,POSREL,COMMODITY,CAPACITY,TRUCK_IN,TRUCK_OUT,PIPE_IN,PIPE_OUT,MARINE_IN,MARINE_OUT,RAIL_IN,RAIL_OUT,ASPHALT,CHEMICALS,PROPANE,BUTANE,REFINED,ETHANOL,BIODIESEL,CRUDE_OIL,JETFUEL,GASOLINE,DISTILLATE,AVGAS
-87.108618,33.560697,37,ANLTK01038,"ERGON TERMINALING, INCORPORATED - BIRMINGPORT",7890 BIRMINGPORT ROAD,BIRMINGHAM,AL,35118,NOT AVAILABLE,(205) 436-3413,MARINE TERMINAL,IN SERVICE,-999,JEFFERSON,1073,USA,33.560697,-87.108618,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/09/28 00:00:00+00,http://ergonterminaling.com/,NONE,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,ASPHALT,100000,YES,YES,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,NO,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,NO,NOT AVAILABLE
-86.80166667,33.28527778,38,ANLTK01039,COLONIAL PIPELINE COMPANY,3507 COUNTY ROAD 52,PELHAM,AL,35124,NOT AVAILABLE,NOT AVAILABLE,BREAKOUT TANKS - PRODUCTS,IN SERVICE,-999,SHELBY,1117,USA,33.28527778,-86.80166667,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2020/04/14 00:00:00+00,colpipe.com,NONE,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,REFINED,450000,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,YES,YES,NOT AVAILABLE
-88.055503,30.788819,39,ANLTK01040,SHELL CHEMICAL LP - MOBILE,400 INDUSTRIAL PARKWAY,SARALAND,AL,36571,NOT AVAILABLE,(251) 675-7040,REFINERY TERMINAL,IN SERVICE,-999,MOBILE,1097,USA,30.788819,-88.055503,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/01/08 00:00:00+00,https://www.shell.us/,T-63-AL-2334,SHELL CHEMICAL LP,NOT AVAILABLE,WITHIN 40 FEET,"CRUDE, CHEMICALS",1300000,YES,YES,NO,NO,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
-87.719158,34.750775,40,ANLTK01041,"MURPHY OIL USA, INCORPORATED - SHEFFIELD TERMINAL",136 BLACKWELL ROAD,SHEFFIELD,AL,35660,NOT AVAILABLE,(256) 383-3541,MARINE TERMINAL,IN SERVICE,-999,COLBERT,1033,USA,34.750775,-87.719158,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/09/14 00:00:00+00,www.murphyoilcorp.com,T-63-AL-2335,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, CHEMICALS",115095,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,YES,NOT AVAILABLE
-87.606486,33.201848,41,ANLTK01042,HUNT REFINING CO,1855 FAIRLAWN ROAD,TUSCALOOSA,AL,35401,NOT AVAILABLE,(205) 391-3333,REFINERY TERMINAL,IN SERVICE,-999,TUSCALOOSA,1125,USA,33.201848,-87.606486,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/01/08 00:00:00+00,NOT AVAILABLE,T-63-AL-2329,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,NOT AVAILABLE,2259000,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,NO,NOT AVAILABLE
-87.489833,33.247963,42,ANLTK01043,WARRIOR ASPHALT REFINING CORPORATION - HUNT REFINING,3100 WARRIOR RD,TUSCALOOSA,AL,35404,NOT AVAILABLE,(205) 553-2060,MARINE TERMINAL - ASPHALT,IN SERVICE,-999,TUSCALOOSA,1125,USA,33.247963,-87.489833,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2020/04/15 00:00:00+00,warriorasphalt.com,NONE,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"CRUDE, ASPHALT",300000,YES,YES,NO,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NOT AVAILABLE,NOT AVAILABLE,YES,NO,NO,NO,NOT AVAILABLE
-86.829546,33.535475,43,ANLTK01044,BIRMINGHAM,1904 16TH STREET N,BIRMINGHAM,AL,35204,NOT AVAILABLE,NOT AVAILABLE,BULK TERMINAL,IN SERVICE,-999,JEFFERSON,1073,USA,33.535475,-86.829546,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2020/04/14 00:00:00+00,www.blendstarllc.com,NONE,BIRMINGHAM BIOENERGY PARTNERS LLC,NOT AVAILABLE,WITHIN 40 FEET,BIOFUEL,2857,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NOT AVAILABLE
-88.03177647,30.69494149,44,ANLTK01046,ZENITH ENERGY US - BLAKELEY TERMINAL,1437 COCHRAN CAUSEWAY N,BLAKELEY,AL,36603,NOT AVAILABLE,(251) 405-0930,BULK TERMINAL,IN SERVICE,-999,BALDWIN,1003,USA,30.69494149,-88.03177647,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/06/19 00:00:00+00,http://www.zenithem.com/,NONE,ARC TERMINALS HOLDINGS LLC,ZENITH ENERGY US LP,WITHIN 40 FEET,"CRUDE, REFINED, ASPHALT",708000,YES,YES,NO,NO,YES,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,YES,NO,NO,YES,NO
-87.770343,32.507838,45,ANLTK01047,DIXIE PIPELINE DEMOPOLIS TERMINAL,4057 U. S. HIGHWAY 80,DEMOPOLIS,AL,36742,NOT AVAILABLE,(334) 289-1797,LPG TERMINAL,IN SERVICE,-999,MARENGO,1091,USA,32.507838,-87.770343,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2020/04/14 00:00:00+00,www.enterpriseproducts.com,NONE,ENTERPRISE PROPANE AND STORAGE LLC,NOT AVAILABLE,WITHIN 40 FEET,REFINED,3184,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NOT AVAILABLE
-85.3704,32.5766,46,ANLTK01048,DIXIE PIPELINE OPELIKA TERMINAL,5565 ALABAMA HIGHWAY 51,OPELIKA,AL,36804,NOT AVAILABLE,(334) 745-0331,LPG TERMINAL,IN SERVICE,-999,LEE,1081,USA,32.5766,-85.3704,221210,NATURAL GAS DISTRIBUTION,EIA,2015/07/27 00:00:00+00,OTHER,2020/04/14 00:00:00+00,www.enterpriseproducts.com,NONE,ENTERPRISE PROPANE AND STORAGE LLC,NOT AVAILABLE,WITHIN 40 FEET,REFINED,7545,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NOT AVAILABLE
-88.10926085,30.52786512,47,ANLTK01049,"MARTIN OPERATING PARTNERSHIP, L.P. - THEODORE",7778 DAUPHIN ISLAND PKWY,THEODORE,AL,36582,NOT AVAILABLE,(251) 439-7244,MARINE TERMINAL,IN SERVICE,-999,MOBILE,1097,USA,30.52786512,-88.10926085,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/01/23 00:00:00+00,http://www.themartincompanies.com/,T-72-AL-2345,MARTIN ENERGY SERVICES LLC,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, CHEMICALS",-999,NOT AVAILABLE,YES,NO,NO,YES,YES,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,YES,NOT AVAILABLE
-88.05933211,30.76447894,48,ANLTK01050,ZENITH ENERGY US - CHICKASAW TERMINAL,500 VIADUCT RD.,CHICKASAW,AL,36611,2500,(251) 509-0711,MARINE TERMINAL,IN SERVICE,-999,MOBILE,1097,USA,30.76447894,-88.05933211,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/06/19 00:00:00+00,www.zenithem.com,NONE,NOT AVAILABLE,ZENITH ENERGY US LP,WITHIN 40 FEET,"CRUDE, REFINED",609000,YES,NOT AVAILABLE,NO,NO,YES,NOT AVAILABLE,YES,NOT AVAILABLE,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,YES,NO
-88.468221,31.929034,49,ANLTK01051,HUNT CRUDE OIL SUPPLY COMPANY MELVIN STATION,10015 MELVIN ROAD,MELVIN,AL,36913,NOT AVAILABLE,(251) 771-6953,BREAKOUT TANKS - CRUDE,IN SERVICE,-999,CHOCTAW,1023,USA,31.929034,-88.468221,424710,PETROLEUM BULK STATIONS AND TERMINALS,EPA,2018/03/01 00:00:00+00,OTHER,2018/03/01 00:00:00+00,http://www.huntrefining.com/,NONE,HUNT REFINING COMPANY,HUNT CRUDE OIL SUPPLY COMPANY,WITHIN 40 FEET,CRUDE,335000,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
-176.6422349,51.87078853,50,ANLTK02001,ALEUT ENTERPRISE CORPORATION (ADAK ISLAND),840 K STREET,ADAK,AK,99546,NOT AVAILABLE,(907) 592-8330,MARINE TERMINAL,IN SERVICE,-999,ALEUTIANS WEST,2016,USA,51.87078853,-176.6422349,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/01/25 00:00:00+00,http://www.portofadak.com/,NONE,ADAK PETROLEUM LLC,NOT AVAILABLE,WITHIN 1 MILE,REFINED,100000,NO,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,YES,NO,NO,NO
-149.885016,61.234294,51,ANLTK02002,ANCHORAGE FUELING AND SERVICE COMPANY OFF-AIRPORT FUEL FACILITY,1331 TIDEWATER ROAD,ANCHORAGE,AK,99501,NOT AVAILABLE,(907) 277-4024,AIRPORT TERMINAL,IN SERVICE,-999,ANCHORAGE,2020,USA,61.234294,-149.885016,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/01/25 00:00:00+00,https://aws.state.ak.us/,NONE,ANCHORAGE FUELING AND SERVICES CO.,AIRCRAFT SERVICE INTERNATIONAL GROUP (ASIG),WITHIN 40 FEET,REFINED,554400,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO
-150.01127,61.174949,52,ANLTK02003,ANCHORAGE FUELING AND SERVICE COMPANY AIRPORT FUEL FACILITY,6900 WEST END ROAD,ANCHORAGE,AK,99502,NOT AVAILABLE,(907) 249-4200,AIRPORT TERMINAL,IN SERVICE,-999,ANCHORAGE,2020,USA,61.174949,-150.01127,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/01/25 00:00:00+00,http://menziesaviation.com/,NONE,ANCHORAGE FUELING AND SERVICES CO.,AIRCRAFT SERVICE INTERNATIONAL GROUP (ASIG),WITHIN 40 FEET,REFINED,905625,NO,NO,YES,YES,NO,NO,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO
-149.888211,61.231168,53,ANLTK02004,CROWLEY FUELS LLC - ANCHORAGE BULK FUEL FACILITY,459 WEST BLUFF DRIVE,ANCHORAGE,AK,99501,NOT AVAILABLE,(907) 258-2301,BULK TERMINAL,IN SERVICE,-999,ANCHORAGE,2020,USA,61.231168,-149.888211,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/06/21 00:00:00+00,NOT AVAILABLE,T-92-AK-4500,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, CHEMICALS",1112164,YES,NO,YES,YES,YES,NO,YES,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO
-149.893653,61.230244,54,ANLTK02005,TESORO LOGISTICS OPERATIONS LLC OCEAN DOCK PETROLEUM TERMINAL,1076 OCEAN DOCK ROAD,ANCHORAGE,AK,99501,NOT AVAILABLE,(907) 257-3100,MARINE TERMINAL,IN SERVICE,-999,ANCHORAGE,2020,USA,61.230244,-149.893653,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/06/21 00:00:00+00,NOT AVAILABLE,T-92-AK-4501,TESORO LOGISTICS LP,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, ASPHALT, CHEMICALS",704770,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO,YES,NO,NO,NO,YES,YES,YES,NO
-149.889812,61.233886,55,ANLTK02006,PETRO STAR INCORPORATED,1522 ANCHORAGE PORT ROAD,ANCHORAGE,AK,99501,NOT AVAILABLE,(907) 279-1526,MARINE TERMINAL,IN SERVICE,-999,ANCHORAGE,2020,USA,61.233886,-149.889812,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/06/21 00:00:00+00,http://www.petrostar.com/,T-92-AK-4504,PETRO STAR INC,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, CHEMICALS",220000,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,YES,YES,YES
-149.883706,61.235505,56,ANLTK02007,TESORO LOGISTICS OPERATIONS LP,1601 TIDEWATER ROAD,ANCHORAGE,AK,99501,NOT AVAILABLE,(907) 279-1526,BULK TERMINAL,IN SERVICE,-999,ANCHORAGE,2020,USA,61.235505,-149.883706,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/06/21 00:00:00+00,https://assetmap.tesoropetroleum.com/,T-92-AK-4502,ANDEAVOR LOGISTICS LP,ANDEAVOR LOGISTICS LP,WITHIN 40 FEET,"REFINED, CHEMICALS",634294,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,YES,NO,YES
-159.536382,61.582143,57,ANLTK02008,CROWLEY PETROLEUM DISTRIBUTION,249 RIVER AVE,ANIAK,AK,99557,NOT AVAILABLE,(907) 675-4525,MARINE TERMINAL,IN SERVICE,-999,BETHEL,2050,USA,61.582143,-159.536382,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/06/25 00:00:00+00,http://www.crowley.com/,T-91-AK-4544,CPD ALASKA LLC,NOT AVAILABLE,WITHIN 1 MILE,REFINED,9956,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES,YES,YES
-161.781779,60.784329,58,ANLTK02009,CROWLEY FUELS LLC BETHEL TANK FARM,1120 STANDARD OIL ROAD,BETHEL,AK,99559,NOT AVAILABLE,(907) 543-2214,MARINE TERMINAL,IN SERVICE,-999,BETHEL,2050,USA,60.784329,-161.781779,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/06/19 00:00:00+00,http://www.crowley.com/,T-91-AK-4579,CPD ALASKA LLC,NOT AVAILABLE,WITHIN 1 MILE,REFINED,341857,YES,YES,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES,YES,YES
-150.662473,66.812477,59,ANLTK02010,ALYESKA PIPELINE SERVICE COMPANY - STATION NO. 5,N SLOPE HAUL RD,COLDFOOT,AK,99701,NOT AVAILABLE,(907) 787-8946,BREAKOUT TANKS - CRUDE,IN SERVICE,-999,YUKON-KOYUKUK,2290,USA,66.812477,-150.662473,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/07/01 00:00:00+00,http://www.alyeska-pipe.com/,NONE,NOT AVAILABLE,NOT AVAILABLE,NOTIONAL,"CRUDE, REFINED",182262,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO
-145.755336,60.554789,60,ANLTK02011,SHORESIDE PETROLEUM INCORPORATED - CORDOVA TERMINAL,100 OCEAN DOCK ROAD,CORDOVA,AK,99574,NOT AVAILABLE,(907) 424-3263,MARINE TERMINAL,IN SERVICE,-999,VALDEZ-CORDOVA,2261,USA,60.554789,-145.755336,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/06/18 00:00:00+00,http://www.shoresidepetroleum.com/,T-91-AK-4523,SHORESIDE PETROLEUM INC,NOT AVAILABLE,WITHIN 1 MILE,"REFINED, CHEMICALS",50000,NO,NO,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES
-133.141362,55.488663,61,ANLTK02012,PETRO MARINE SERVICES,110 J T BROWN STREET,CRAIG,AK,99921,NOT AVAILABLE,(907) 826-3296,MARINE TERMINAL,IN SERVICE,-999,PRINCE OF WALES-HYDER,2198,USA,55.488663,-133.141362,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/06/18 00:00:00+00,http://www.petromarineservices.com/,T-91-AK-4512,PETRO 49 INC,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, CHEMICALS",50000,YES,YES,NO,NO,YES,YES,NO,NO,NO,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,YES
-145.768137,63.931082,62,ANLTK02013,ALYESKA PIPELINE SERVICE COMPANY - STATION NO. 9,RICHARDSON HWY MP 258,DELTA JUNCTION,AK,99737,NOT AVAILABLE,(907) 869-3270,BREAKOUT TANKS - CRUDE,IN SERVICE,-999,SOUTHEAST FAIRBANKS,2240,USA,63.931082,-145.768137,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/07/01 00:00:00+00,NOT AVAILABLE,NONE,NOT AVAILABLE,NOT AVAILABLE,NOTIONAL,"CRUDE, REFINED",103623,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,YES,NO
-158.4826303,59.04215051,63,ANLTK02014,BRISTOL ALLIANCE FUELS LLC,106 N. PACIFIC CT.,DILLINGHAM,AK,99576,NOT AVAILABLE,(907) 842-1234,MARINE TERMINAL,IN SERVICE,-999,DILLINGHAM,2070,USA,59.04215051,-158.4826303,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/06/18 00:00:00+00,NOT AVAILABLE,T-92-AK-4577,BRISTOL ALLIANCE FUELS,NOT AVAILABLE,WITHIN 40 FEET,REFINED,70000,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES
-158.4661408,59.039035,64,ANLTK02015,BRISTOL ALLIANCE FUELS LLC DOWNTOWN DILLINGHAM TERMINAL,309 MAIN STREET,DILLINGHAM,AK,99576,NOT AVAILABLE,(907) 842-5441,MARINE TERMINAL,IN SERVICE,-999,DILLINGHAM,2070,USA,59.039035,-158.4661408,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/06/18 00:00:00+00,http://www.deltawestern.com/,T-91-AK-4526,DELTA WESTERN INC,BRISTOL ALLIANCE FUELS LLC,WITHIN 1 MILE,REFINED,75000,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES,YES,YES
-166.536304,53.891049,65,ANLTK02017,"DELTA WESTERN, INCORPORATED -DUTCH HARBOR",1577 EAST POINT LOOP ROAD,DUTCH HARBOR,AK,99692,NOT AVAILABLE,(907) 581-1295,MARINE TERMINAL,IN SERVICE,-999,ALEUTIANS WEST,2016,USA,53.891049,-166.536304,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/07/02 00:00:00+00,http://www.deltawestern.com/,T-91-AK-4528,DELTA WESTERN INC,NOT AVAILABLE,NOTIONAL,"REFINED, CHEMICALS",193127.86,NO,NO,NO,NO,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES
-166.529907,53.902473,66,ANLTK02018,PETRO STAR INCORPORATED - NORTH PACIFIC FUEL BALLYHOO TANK FARM,748 BALLYHOO ROAD,DUTCH HARBOR,AK,99685,NOT AVAILABLE,(907) 581-1350,MARINE TERMINAL,IN SERVICE,-999,ALEUTIANS WEST,2016,USA,53.902473,-166.529907,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/09/27 00:00:00+00,http://www.petrostar.com,T-91-AK-4510,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,REFINED,58224,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO
-147.05077,64.658431,67,ANLTK02019,US DEPARTMENT OF THE AIR FORCE - EIELSON AIR FORCE BASE,"2258 CENTRAL AVE., SUITE 100",EIELSON AFB,AK,99702,NOT AVAILABLE,(907) 377-2244,AIRPORT TERMINAL,IN SERVICE,-999,FAIRBANKS NORTH STAR,2090,USA,64.658431,-147.05077,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/06/28 00:00:00+00,http://www.eielson.af.mil,NONE,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,REFINED,198378.16,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO
-147.890657,64.808369,68,ANLTK02020,ANDEAVOR LOGISTICS LP,5500 AIRPORT WAY,FAIRBANKS,AK,99709,NOT AVAILABLE,(907) 257-3108,AIRPORT TERMINAL,IN SERVICE,-999,FAIRBANKS NORTH STAR,2090,USA,64.808369,-147.890657,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/01/26 00:00:00+00,http://www.fhr.com,NONE,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, ASPHALT, CHEMICALS",60000,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,YES,NO,YES,NOT AVAILABLE
-145.276227,66.570617,69,ANLTK02021,CROWLEY FUELS LLC FORT YUKON FACILITY,FAA VORTAC ROAD,FT. YUKON,AK,99740,NOT AVAILABLE,(907) 662-2408,MARINE TERMINAL,IN SERVICE,-999,YUKON-KOYUKUK,2290,USA,66.570617,-145.276227,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/06/27 00:00:00+00,http://www.crowley.com/,T-91-AK-4540,CPD ALASKA LLC,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, CHEMICALS",16978.98,YES,YES,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO
-156.938064,64.733677,70,ANLTK02022,"CROWLEY MARINE SERVICES, INCORPORATED",7TH AVENUE & H STREET,GALENA,AK,99741,NOT AVAILABLE,(907) 656-1852,MARINE TERMINAL,IN SERVICE,-999,YUKON-KOYUKUK,2290,USA,64.733677,-156.938064,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/01/25 00:00:00+00,http://www.crowley.com/,T-91-AK-4538,CPD ALASKA LLC,NOT AVAILABLE,WITHIN 40 FEET,CHEMICALS,58571,YES,YES,NO,NO,YES,YES,NO,NO,NO,YES,NO,NO,NO,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,NO,YES
-148.278903,65.311309,71,ANLTK02023,ALYESKA PIPELINE SERVICE COMPANY - STATION NO. 7,STATE HWY 2,GLEN ALLEN,AK,99790,NOT AVAILABLE,(907) 787-8946,BREAKOUT TANKS - CRUDE,IN SERVICE,-999,YUKON-KOYUKUK,2290,USA,65.311309,-148.278903,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/07/01 00:00:00+00,NOT AVAILABLE,NONE,NOT AVAILABLE,NOT AVAILABLE,NOTIONAL,REFINED,106341,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO
-135.468656,59.280583,72,ANLTK02024,DELTA WESTERN - LUTAK,1180 LUTAK RD.,HAINES,AK,99827,NOT AVAILABLE,(907) 766-3190,MARINE TERMINAL,IN SERVICE,-999,HAINES,2100,USA,59.280583,-135.468656,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/06/25 00:00:00+00,NOT AVAILABLE,NONE,DELTA WESTERN INC,NOT AVAILABLE,WITHIN 40 FEET,REFINED,65000,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
-151.411369,59.601831,73,ANLTK02025,PETRO MARINE SERVICES,4755 HOMER SPIT ROAD,HOMER,AK,99603,NOT AVAILABLE,(907) 235-8818,MARINE TERMINAL,IN SERVICE,-999,KENAI PENINSULA,2122,USA,59.601831,-151.411369,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/06/18 00:00:00+00,http://www.petromarineservices.com/,T-91-AK-4514,PETRO 49 INC,NOT AVAILABLE,WITHIN 1 MILE,"REFINED, CHEMICALS",38290,YES,YES,NO,NO,YES,YES,NO,NO,NO,YES,YES,YES,YES,NO,NO,NO,YES,YES,YES,NO
-166.100955,61.533954,74,ANLTK02026,CROWLEY PETROLEUM DISTRIBUTION,LAGOON RD.,HOOPER BAY,AK,99604,NOT AVAILABLE,(907) 758-4007,BULK TERMINAL,IN SERVICE,-999,KUSILVAK,2158,USA,61.533954,-166.100955,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/07/01 00:00:00+00,http://www.crowley.com/,T-91-AK-4535,NOT AVAILABLE,CROWLEY FUEL SERVICES,WITHIN 40 FEET,REFINED,9666.67,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,YES,YES
